sample_id,user_id,item_id,valence_score,arousal_score,preference_label,rating,item_popularity_score,item_category,delta,theta,alpha,beta,gamma
1689,17,90,4.8814,3.2864,1,3,0.3954,movie,819.2984008789062,494.05126953125,430.54638671875,87.32078552246094,4.234938144683838
1690,17,91,5.0171,3.0218,0,3,0.5779,music,850.6405639648438,536.134521484375,388.0230407714844,84.61058807373047,4.454195022583008
1691,17,92,6.3989,5.7162,1,4,0.4389,article,684.8029174804688,314.64447021484375,642.7763061523438,92.34783935546875,3.806469678878784
1692,17,93,5.2112,4.9681,1,3,0.7215,game,818.2576293945312,370.28399658203125,476.8326721191406,102.91979217529297,4.845462322235107
1693,17,94,4.9958,3.5036,1,3,0.0952,short_video,797.3386840820312,419.5841064453125,477.21295166015625,94.37665557861328,5.05534553527832
1694,17,95,5.7314,3.6052,0,3,0.3043,game,968.3617553710938,439.631591796875,395.6087646484375,85.53263854980469,3.6261086463928223
1695,17,96,5.1246,5.2271,0,3,0.3138,movie,931.8521118164062,478.761474609375,422.92364501953125,73.20924377441406,4.102725982666016
1696,17,97,4.2629,6.4945,0,3,0.0895,article,834.7908325195312,602.4083251953125,434.90521240234375,58.65507507324219,3.5006794929504395
1697,17,98,4.5938,3.826,0,3,0.2762,short_video,901.7326049804688,435.88446044921875,504.79833984375,65.72444152832031,3.6946754455566406
1698,17,99,4.6572,4.4182,1,4,0.2859,article,671.8988647460938,480.4465637207031,494.1246032714844,96.9935073852539,5.909575462341309
1699,17,100,5.855,6.494,1,4,0.4499,article,862.03857421875,432.31744384765625,494.2159118652344,75.9994888305664,3.914414405822754
1700,18,1,5.2466,5.4954,0,3,0.6261,short_video,812.1491088867188,455.0321044921875,437.3653259277344,94.78377532958984,5.3828349113464355
1701,18,2,5.5101,4.7553,1,3,0.3595,music,665.8567504882812,424.6971740722656,550.8847045898438,96.06543731689453,3.679089307785034
1702,18,3,4.781,3.9142,1,3,0.7815,movie,849.3152465820312,379.73358154296875,556.6332397460938,72.86842346191406,3.665907144546509
1703,18,4,6.4441,5.8642,0,3,0.3481,movie,965.0901489257812,424.9702453613281,459.9088439941406,70.26995086669922,3.7402846813201904
1704,18,5,6.7175,6.0916,1,3,0.346,article,706.2927856445312,311.3309326171875,550.5460205078125,114.56024169921875,5.275090217590332
1705,18,6,5.9489,5.2309,0,3,0.6321,movie,856.1327514648438,532.3145751953125,417.15252685546875,75.97856903076172,4.671099662780762
1706,18,7,4.9908,3.9984,1,3,0.682,short_video,749.6173706054688,353.63702392578125,555.2297973632812,96.41390991210938,4.673361301422119
1707,18,8,4.7831,4.4029,1,3,0.6102,music,786.3285522460938,353.91204833984375,554.1181640625,89.8355941772461,4.740643501281738
1708,18,9,3.9529,3.7693,0,4,0.1564,short_video,880.9298706054688,480.6261291503906,460.7323303222656,70.28107452392578,4.65442419052124
1709,18,10,4.447,4.9346,1,3,0.6314,movie,734.0418090820312,446.6842346191406,453.2347717285156,107.20458221435547,4.484344482421875
1710,18,11,5.0303,6.0572,1,4,0.2622,article,853.0243530273438,467.148681640625,427.11181640625,89.25526428222656,4.193793296813965
1711,18,12,4.9358,3.7919,1,3,0.5585,short_video,691.9186401367188,408.32427978515625,528.7747802734375,100.21006774902344,5.309969902038574
1712,18,13,5.0184,5.0306,1,3,0.1941,game,861.130859375,369.5223388671875,474.85614013671875,95.64115142822266,4.829553127288818
1713,18,14,5.0083,5.3175,1,3,0.6098,music,739.837890625,383.8238525390625,556.8515625,89.80401611328125,4.602482318878174
1714,18,15,4.8518,5.4285,0,3,0.3086,article,904.9835815429688,550.278076171875,373.35284423828125,76.11638641357422,4.085230350494385
1715,18,16,4.9438,5.7065,0,4,0.2171,music,877.3322143554688,390.5106506347656,459.876708984375,93.83072662353516,3.9617202281951904
1716,18,17,6.333,6.6745,1,4,0.6712,game,618.82373046875,364.0849609375,602.4409790039062,101.1046142578125,6.205613136291504
1717,18,18,5.3207,4.5443,0,2,0.5601,music,891.7473754882812,493.6553649902344,432.81292724609375,74.87567901611328,3.999742031097412
1718,18,19,4.6037,3.4104,1,4,0.3512,music,661.5033569335938,508.10394287109375,464.1865234375,100.96173858642578,5.229876518249512
1719,18,20,5.268,5.6507,1,4,0.8102,game,788.7179565429688,418.03656005859375,489.73370361328125,93.96258544921875,4.173126697540283
1720,18,21,5.4664,4.1712,1,4,0.3916,movie,753.1091918945312,376.14935302734375,533.6609497070312,95.5302734375,5.220239162445068
1721,18,22,4.9698,6.3201,0,4,0.508,movie,876.2859497070312,419.3921813964844,458.6473083496094,87.11451721191406,3.954418420791626
1722,18,23,5.2291,3.9892,0,2,0.5668,music,1061.2479248046875,386.80499267578125,411.27044677734375,76.13092041015625,3.9626340866088867
1723,18,24,5.0709,5.1124,0,3,0.3499,movie,988.3115234375,461.2024841308594,411.26434326171875,70.6077651977539,4.265727996826172
1724,18,25,6.5749,6.1566,1,3,0.6157,game,851.5487670898438,361.58502197265625,497.79119873046875,94.53803253173828,3.6677358150482178
1725,18,26,5.9623,3.597,0,4,0.3697,article,880.374267578125,396.8637390136719,452.1748962402344,94.33423614501953,3.7622179985046387
1726,18,27,5.0544,5.7744,0,2,0.3985,movie,856.9711303710938,468.84808349609375,435.015380859375,85.52275085449219,3.9451308250427246
1727,18,28,6.2029,2.2832,0,3,0.7962,movie,964.5690307617188,439.19921875,416.87322998046875,79.71449279785156,3.536531686782837
1728,18,29,4.2016,3.4883,0,3,0.261,movie,948.4346313476562,378.9863586425781,419.30712890625,95.33580780029297,4.668910503387451
1729,18,30,4.9488,5.8008,0,3,0.0822,game,908.9091186523438,470.6673278808594,440.09228515625,75.29426574707031,3.425312042236328
1730,18,31,5.5319,4.7676,1,3,0.8335,music,900.5185546875,376.1036682128906,406.9401550292969,107.24088287353516,4.97509765625
1731,18,32,5.6206,5.5388,1,4,0.9275,game,740.5231323242188,394.2203674316406,479.88299560546875,109.64837646484375,4.99365758895874
1732,18,33,5.1498,3.0656,0,3,0.4,movie,885.8001098632812,539.2957153320312,401.44757080078125,73.9913558959961,4.14585018157959
1733,18,34,4.6376,5.6311,1,3,0.126,music,908.4585571289062,386.09600830078125,477.7603454589844,83.61759948730469,4.365382671356201
1734,18,35,7.1739,5.536,1,4,0.423,game,786.4009399414062,374.27410888671875,526.824951171875,94.1138687133789,3.919341802597046
1735,18,36,5.4717,5.4154,1,4,0.4289,game,765.6272583007812,391.52935791015625,557.1681518554688,83.67402648925781,4.5282087326049805
1736,18,37,4.7705,4.4241,0,3,0.4527,game,830.17041015625,436.2566223144531,491.67559814453125,80.77352142333984,4.776675701141357
1737,18,38,5.0733,3.1281,0,3,0.2472,short_video,908.6757202148438,511.52880859375,429.3932189941406,67.5603256225586,4.536550045013428
1738,18,39,5.3303,4.4865,0,2,0.641,game,886.2234497070312,495.714599609375,462.10711669921875,66.51446533203125,3.629767894744873
1739,18,40,5.2163,4.7452,0,4,0.6282,article,866.939453125,423.5992736816406,449.13897705078125,90.62712097167969,4.112952709197998
1740,18,41,5.9563,4.7757,1,3,0.1833,game,964.257568359375,343.430419921875,445.956787109375,93.62823486328125,4.356420040130615
1741,18,42,5.6487,6.3056,1,4,0.668,music,755.8908081054688,353.8075866699219,491.7748107910156,113.34391021728516,4.53054666519165
1742,18,43,6.1809,5.9321,1,3,0.8862,music,675.7721557617188,353.6273498535156,581.6287231445312,101.09391021728516,4.432225704193115
1743,18,44,6.2717,5.071,1,3,0.5429,music,724.28076171875,394.5491943359375,529.9010620117188,96.99625396728516,5.245915412902832
1744,18,45,4.1095,2.9921,0,2,0.4165,game,1086.3414306640625,381.79534912109375,387.0840148925781,79.09552764892578,4.9336066246032715
1745,18,46,5.1487,6.4152,1,4,0.4646,music,607.9380493164062,394.68280029296875,560.7960815429688,109.70306396484375,5.082238674163818
1746,18,47,5.1531,5.8692,1,4,0.6491,article,725.9736938476562,380.498046875,484.12701416015625,115.53533935546875,4.042008399963379
1747,18,48,5.1384,2.9268,0,3,0.1505,game,1014.1964721679688,359.87451171875,424.90478515625,85.73377227783203,4.737721920013428
1748,18,49,4.9834,6.3262,0,3,0.541,article,942.2139282226562,404.3771667480469,476.44940185546875,74.28715515136719,3.7707159519195557
1749,18,50,5.3154,6.0199,1,4,0.4036,short_video,790.7431640625,433.90936279296875,462.7411193847656,96.0563735961914,6.029154300689697
1750,18,51,7.0995,7.0361,1,4,0.8639,music,714.2789916992188,358.88214111328125,542.7717895507812,104.01095581054688,5.633001804351807
1751,18,52,5.1206,3.7256,1,4,0.4566,music,690.0703125,327.84906005859375,591.9979248046875,101.18328094482422,5.269999980926514
1752,18,53,5.1667,6.306,1,3,0.8413,short_video,651.6361694335938,420.35992431640625,584.9310302734375,88.63350677490234,4.934579372406006
1753,18,54,4.9615,3.6349,0,3,0.249,music,1011.78271484375,408.52178955078125,412.2245178222656,79.81351470947266,3.7727842330932617
1754,18,55,5.041,5.5545,1,3,0.6427,music,717.214599609375,452.38897705078125,514.8489379882812,90.63142395019531,4.465690612792969
1755,18,56,5.9428,4.004,1,4,0.5792,article,938.0221557617188,354.4549560546875,491.84942626953125,79.7374038696289,6.0393452644348145
1756,18,57,4.8407,5.8905,0,3,0.2955,game,865.2942504882812,522.9813232421875,420.033447265625,76.08448791503906,3.9444172382354736
1757,18,58,4.1868,3.7298,0,2,0.5442,movie,927.8837890625,451.3157653808594,420.79107666015625,80.73667907714844,4.5295867919921875
1758,18,59,5.796,4.6022,1,3,0.7707,game,719.3036499023438,470.0882568359375,507.44207763671875,87.60078430175781,4.908204555511475
1759,18,60,6.4992,4.266,1,4,0.4198,game,832.2077026367188,353.42059326171875,509.99810791015625,95.33697509765625,3.9435555934906006
1760,18,61,4.4308,6.4679,0,2,0.1555,article,1011.1043090820312,413.31109619140625,475.44146728515625,60.038429260253906,4.2134504318237305
1761,18,62,4.7299,5.6512,0,2,0.4956,short_video,816.9158325195312,490.1065673828125,466.6278381347656,78.13215637207031,4.3671183586120605
1762,18,63,4.6841,4.2725,0,2,0.2886,movie,950.0512084960938,470.5486755371094,374.98419189453125,86.3355484008789,4.030294418334961
1763,18,64,5.5741,4.5152,1,3,0.4152,movie,832.4962768554688,425.5603332519531,476.6102600097656,86.86133575439453,5.134092807769775
1764,18,65,5.2651,6.2358,0,2,0.4796,short_video,854.658203125,602.059326171875,409.33038330078125,63.2938232421875,3.5514657497406006
1765,18,66,5.0761,5.9963,0,2,0.1537,movie,962.1670532226562,502.47674560546875,400.72760009765625,69.19799041748047,4.156919479370117
1766,18,67,5.5996,4.9414,0,3,0.1658,music,904.09912109375,435.41973876953125,451.2582092285156,80.06057739257812,4.57520866394043
1767,18,68,5.9851,5.0111,1,3,0.6182,movie,904.66162109375,392.8752746582031,465.7901306152344,85.66954803466797,5.264952659606934
1768,18,69,4.6803,3.1993,1,3,0.3722,movie,778.6189575195312,347.992919921875,512.9271240234375,103.30966186523438,5.655123233795166
1769,18,70,5.7928,4.3078,1,4,0.0714,article,738.1692504882812,441.479736328125,491.2486877441406,95.94401550292969,5.1855854988098145
1770,18,71,4.6498,5.1634,1,4,0.6867,movie,716.8359985351562,492.86090087890625,501.7352600097656,84.68952178955078,4.665367603302002
1771,18,72,5.9007,7.4437,1,4,0.5677,movie,692.3430786132812,341.01763916015625,584.005615234375,101.18174743652344,4.0119404792785645
1772,18,73,4.0917,2.8492,0,3,0.3287,article,1037.39501953125,476.67864990234375,325.42047119140625,84.95938110351562,3.812326192855835
1773,18,74,4.7612,5.5829,0,3,0.2113,movie,852.2405395507812,541.996337890625,455.93511962890625,63.16898727416992,4.012188911437988
1774,18,75,6.1141,6.8469,1,4,0.6976,article,670.9815063476562,298.3700256347656,574.7999877929688,117.47291564941406,4.673845291137695
1775,18,76,4.0481,5.1731,1,3,0.5865,movie,823.2424926757812,461.7245178222656,444.26580810546875,90.79821014404297,3.9372377395629883
1776,18,77,4.9104,4.9886,1,4,0.9155,movie,740.9518432617188,388.5423278808594,555.8663940429688,89.65492248535156,3.998889446258545
1777,18,78,4.5666,5.4726,0,3,0.6035,movie,763.1212768554688,505.87310791015625,476.8460998535156,81.18834686279297,4.197595596313477
1778,18,79,5.9628,4.8709,1,4,0.5957,short_video,655.173828125,392.72802734375,499.14776611328125,120.12323760986328,4.258639812469482
1779,18,80,4.3732,5.3026,1,4,0.4584,short_video,857.216796875,406.1854248046875,473.41131591796875,88.91039276123047,4.345546245574951
1780,18,81,5.3497,4.6457,0,3,0.6936,game,1110.5216064453125,436.134033203125,359.1200866699219,70.97674560546875,4.4904913902282715
1781,18,82,5.7297,6.2667,1,4,0.6514,music,787.1289672851562,370.2735595703125,547.1740112304688,88.5379409790039,4.217954158782959
1782,18,83,4.8373,4.5524,0,2,0.7776,movie,936.8816528320312,414.80584716796875,425.93890380859375,86.48233795166016,4.871303081512451
1783,18,84,5.5152,4.5924,1,4,0.3725,game,736.6428833007812,427.3726806640625,546.5880737304688,83.65142822265625,4.474390029907227
1784,18,85,5.1647,3.1955,0,3,0.3928,music,1050.3214111328125,440.5308532714844,391.36834716796875,71.50459289550781,3.83650803565979
1785,18,86,5.7421,3.9366,1,4,0.3825,game,736.0031127929688,426.464599609375,494.1299743652344,99.40390014648438,4.523392677307129
1786,18,87,4.4335,3.494,1,3,0.688,short_video,780.1171875,443.5039367675781,486.2455139160156,90.50104522705078,4.139935493469238
1787,18,88,6.4536,4.7832,1,4,0.8173,article,798.077880859375,343.6737060546875,539.8570556640625,94.93926239013672,4.171687602996826
1788,18,89,4.8349,4.171,0,3,0.3873,game,865.15283203125,455.65399169921875,430.87286376953125,88.24945068359375,4.959700584411621
1789,18,90,4.8325,4.8931,1,4,0.3954,movie,854.6199340820312,333.47686767578125,489.87896728515625,101.95782470703125,4.133096218109131
1790,18,91,5.9341,4.612,1,4,0.5779,music,690.190185546875,417.8551025390625,519.6878662109375,102.04508209228516,4.501417636871338
1791,18,92,4.6848,6.0744,0,3,0.4389,article,926.0407104492188,405.6281433105469,458.2503356933594,80.35311889648438,4.8160247802734375
1792,18,93,6.0962,4.8451,1,4,0.7215,game,775.630126953125,458.6640625,447.34613037109375,99.13900756835938,4.160462856292725
1793,18,94,4.663,3.6711,0,3,0.0952,short_video,1037.9373779296875,405.21575927734375,403.17413330078125,78.03356170654297,4.381974697113037
1794,18,95,5.1769,5.207,0,3,0.3043,game,1000.56884765625,468.63714599609375,444.22918701171875,58.57785415649414,2.9877426624298096
1795,18,96,5.1718,4.7748,0,2,0.3138,movie,1060.201416015625,452.4487609863281,375.01611328125,71.44886016845703,3.9656291007995605
1796,18,97,5.43,4.3577,1,3,0.0895,article,922.9918823242188,392.43310546875,450.67156982421875,87.73881530761719,4.178895473480225
1797,18,98,6.6214,4.9056,1,4,0.2762,short_video,709.0816040039062,427.37744140625,471.04278564453125,109.75375366210938,5.245578289031982
1798,18,99,4.3843,3.4698,0,3,0.2859,article,967.7376098632812,486.62774658203125,437.90191650390625,61.0672607421875,4.215259075164795
1799,18,100,5.5343,5.6513,1,3,0.4499,article,771.6569213867188,453.8327331542969,478.4345703125,91.54031372070312,4.081818103790283
1800,19,1,5.9079,5.2142,1,4,0.6261,short_video,763.9658813476562,436.5242919921875,530.9939575195312,80.84583282470703,4.761524677276611
1801,19,2,5.9216,4.3251,1,3,0.3595,music,806.0390625,365.6316833496094,528.2445068359375,91.64186096191406,4.3267998695373535
1802,19,3,5.5427,3.0056,1,4,0.7815,movie,780.3417358398438,353.2073974609375,524.9777221679688,100.04159545898438,4.554715156555176
1803,19,4,5.9425,5.285,1,4,0.3481,movie,853.4242553710938,437.666259765625,478.19921875,80.55963897705078,4.864367485046387
1804,19,5,5.8488,4.4173,1,3,0.346,article,877.681640625,375.5716552734375,516.4234619140625,79.58365631103516,4.529735088348389
1805,19,6,4.8594,4.3461,1,4,0.6321,movie,736.74169921875,326.85748291015625,540.5558471679688,108.38548278808594,5.234532356262207
1806,19,7,5.0824,4.779,1,4,0.682,short_video,789.2986450195312,393.45831298828125,485.73272705078125,99.40689849853516,5.309477806091309
1807,19,8,2.6612,3.0796,0,3,0.6102,music,937.0422973632812,570.3690185546875,376.74981689453125,66.05784606933594,3.20928692817688
1808,19,9,5.7963,3.3376,1,4,0.1564,short_video,717.7269897460938,312.3055419921875,624.2152099609375,90.85319519042969,5.252225399017334
1809,19,10,5.6726,6.5243,1,3,0.6314,movie,820.0034790039062,327.1871032714844,536.564208984375,93.83391571044922,5.972782611846924
1810,19,11,6.1456,5.3751,1,4,0.2622,article,761.9370727539062,304.83038330078125,528.3076171875,112.48524475097656,5.537120342254639
1811,19,12,6.2352,4.097,1,5,0.5585,short_video,691.2874145507812,373.1705322265625,534.2994384765625,106.43341064453125,6.058784008026123
1812,19,13,4.5691,5.9552,0,3,0.1941,game,825.06884765625,480.13104248046875,467.38397216796875,77.86471557617188,5.184460639953613
1813,19,14,5.4705,3.6667,1,4,0.6098,music,942.0512084960938,367.93206787109375,483.19683837890625,79.5265121459961,4.7952656745910645
1814,19,15,4.454,5.559,0,3,0.3086,article,755.4710083007812,497.28277587890625,513.0430908203125,74.04541778564453,4.188393592834473
1815,19,16,3.9718,5.2005,0,3,0.2171,music,900.2492065429688,433.80816650390625,440.45196533203125,84.67459106445312,4.335927963256836
1816,19,17,5.9006,3.425,1,4,0.6712,game,577.7323608398438,335.3839416503906,585.2117919921875,121.55675506591797,5.338838577270508
1817,19,18,5.8076,5.9148,1,4,0.5601,music,713.9440307617188,401.6119384765625,548.45068359375,91.93445587158203,5.731164455413818
1818,19,19,5.2069,5.8624,1,4,0.3512,music,788.7374877929688,327.18682861328125,510.71893310546875,108.81494903564453,4.6398396492004395
1819,19,20,6.0497,5.9065,1,4,0.8102,game,693.7761840820312,350.01702880859375,560.9444580078125,105.0087890625,4.816084861755371
1820,19,21,5.4262,4.9959,1,5,0.3916,movie,740.7648315429688,460.8038635253906,554.8124389648438,73.00353240966797,4.355809688568115
1821,19,22,5.1002,6.1625,1,4,0.508,movie,712.736083984375,319.714599609375,533.4296875,116.1939926147461,4.992955684661865
1822,19,23,4.7756,3.9054,1,4,0.5668,music,712.7064819335938,337.55169677734375,600.393798828125,93.2608871459961,4.417771339416504
1823,19,24,6.0154,5.205,1,4,0.3499,movie,675.062255859375,320.81719970703125,573.0345458984375,110.9353256225586,5.270918369293213
1824,19,25,5.2805,5.3626,0,3,0.6157,game,861.40283203125,431.9488525390625,498.492919921875,75.10650634765625,4.218698978424072
1825,19,26,4.6708,5.9811,1,3,0.3697,article,800.2561645507812,487.22344970703125,419.09320068359375,93.43315887451172,5.554878234863281
